id,image_id,category_id,bbox,segmentation,area,file_name,width,height,attributes
6521,261,15,"[85.47361755371094, 22.817110061645508, 26.06586456298828, 42.778770446777344]",[],1115.065636636864,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6522,261,3,"[79.31331634521484, 10.721595764160156, 31.42896270751953, 16.143882751464844]",[],507.3854889503564,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6523,261,84,"[59.878299713134766, 36.41691589355469, 2.6092300415039062, 15.746597290039062]",[],41.08649470063392,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6524,261,62,"[94.40155029296875, 30.522998809814453, 39.07148742675781, 46.73781967163086]",[],1826.116133654199,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6525,261,67,"[87.7821044921875, 68.4190673828125, 23.609901428222656, 8.97900390625]",[],211.99339715018868,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6526,261,10,"[12.07450008392334, 10.910346984863281, 7.755528450012207, 13.209516525268555]",[],102.44678122262667,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6527,261,62,"[0.33566519618034363, 58.91434097290039, 24.91764259338379, 45.602962493896484]",[],1136.3183206223985,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6528,261,8,"[58.944129943847656, 9.539125442504883, 26.148277282714844, 46.201683044433594]",[],1208.0944191739545,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6529,261,84,"[67.01663970947266, 39.436885833740234, 2.2145843505859375, 6.4560394287109375]",[],14.297443885589018,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6530,261,62,"[92.23148345947266, 63.10566711425781, 27.12433624267578, 41.64375305175781]",[],1129.5591601828346,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6531,261,78,"[60.48457717895508, 11.410541534423828, 23.02328872680664, 19.205150604248047]",[],442.1657274034078,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6532,261,3,"[81.6746597290039, 10.0740327835083, 37.17308044433594, 32.994197845458984]",[],1226.4959707055823,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6533,261,72,"[59.33267593383789, 10.929253578186035, 24.484867095947266, 20.610904693603516]",[],504.6552621501178,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6534,261,79,"[60.02931594848633, 10.98021411895752, 22.850749969482422, 48.20054244995117]",[],1101.418543917258,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6535,261,62,"[82.80525207519531, 21.90396499633789, 30.910057067871094, 76.49313354492188]",[],2364.40712317382,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6536,261,62,"[93.96784973144531, 45.68201446533203, 36.623870849609375, 59.071876525878906]",[],2163.440776727861,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6537,261,15,"[93.43683624267578, 26.607208251953125, 15.837234497070312, 29.876224517822266]",[],473.15677357587265,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6538,261,84,"[64.34217071533203, 39.71739196777344, 4.755409240722656, 5.830387115478516]",[],27.725876765936846,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6539,261,62,"[88.707275390625, 68.49899291992188, 23.66595458984375, 8.914344787597656]",[],210.96647894149646,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6540,261,8,"[54.705467224121094, 6.200629234313965, 56.62396240234375, 61.71409606933594]",[],3494.4966555247083,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6541,261,8,"[82.2461166381836, 10.041092872619629, 31.409805297851562, 49.450035095214844]",[],1553.215974312625,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6542,261,86,"[107.88514709472656, 33.154598236083984, 27.962554931640625, 41.80949783325195]",[],1169.1003798266174,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6543,261,3,"[95.31980895996094, 20.640369415283203, 17.657920837402344, 13.639514923095703]",[],240.84547477259184,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6544,261,62,"[95.41305541992188, 74.10121154785156, 19.32879638671875, 25.321029663085938]",[],489.42502665985376,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6545,262,1,"[0.0, 0.7061886191368103, 142.0, 106.2938003540039]",[],15093.719650268555,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6546,262,63,"[36.961971282958984, 0.0, 102.37234497070312, 74.49723052978516]",[],7626.456183157163,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6547,262,73,"[28.28011703491211, 3.057187080383301, 16.764575958251953, 23.564434051513672]",[],395.04774456981977,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6548,262,1,"[67.04666137695312, 1.7591370344161987, 74.91775512695312, 84.34960174560547]",[],6319.282808633288,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6549,262,1,"[2.0794734954833984, 30.43825340270996, 99.8519287109375, 75.34254455566406]",[],7523.0983878728,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6550,262,67,"[0.0, 0.31961753964424133, 27.355236053466797, 8.988258361816406]",[],245.87592919703457,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6551,262,75,"[77.88792419433594, 54.67613983154297, 63.2886962890625, 44.19347381591797]",[],2796.9473422942683,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6552,262,67,"[0.0, 1.23251473903656, 27.678579330444336, 25.10791778564453]",[],694.9514942522364,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6553,262,32,"[23.639894485473633, 29.624658584594727, 80.80394744873047, 73.59226989746094]",[],5946.545909427223,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6554,262,32,"[42.52064514160156, 22.86738395690918, 55.225685119628906, 43.15791320800781]",[],2383.425325245713,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6555,262,70,"[75.87764739990234, 57.97944641113281, 65.81978607177734, 39.44135284423828]",[],2596.0214065892505,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6556,262,1,"[99.9964828491211, 40.47084426879883, 42.003517150878906, 35.417057037353516]",[],1487.6409627021349,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6557,262,73,"[42.471195220947266, 12.417607307434082, 65.58287048339844, 57.163333892822266]",[],3748.935523092223,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6558,262,31,"[75.44944763183594, 54.921939849853516, 66.15235900878906, 44.00840377807617]",[],2911.259726131044,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6559,262,62,"[40.723388671875, 2.6242361068725586, 75.06690216064453, 64.7481689453125]",[],4860.444463298656,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6560,262,41,"[5.147960662841797, 56.14539337158203, 133.20343017578125, 49.970359802246094]",[],6656.223332777154,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6561,262,1,"[70.11314392089844, 44.89261245727539, 71.88685607910156, 59.912967681884766]",[],4306.954885019513,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6562,262,1,"[0.0, 18.73966407775879, 59.21788787841797, 83.34701538085938]",[],4935.634211824508,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6563,262,33,"[73.78678131103516, 49.99283981323242, 68.1459732055664, 54.13252639770508]",[],3688.9136934476264,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6564,262,44,"[20.665699005126953, 2.25014066696167, 12.549381256103516, 25.353418350219727]",[],318.16971302239835,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6565,262,75,"[104.42320251464844, 49.07319259643555, 25.008285522460938, 17.16678237915039]",[],429.31179523974424,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6566,262,1,"[45.572059631347656, 2.236738681793213, 77.29254150390625, 66.15259552001953]",[],5113.102234822232,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6567,262,18,"[74.59005737304688, 3.3819005489349365, 65.91818237304688, 74.7876205444336]",[],4929.864010294201,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6568,262,46,"[20.478347778320312, 1.668452262878418, 13.023094177246094, 25.0101318359375]",[],325.7093022847548,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6569,262,31,"[40.99882507324219, 10.458585739135742, 70.88835144042969, 59.03588104248047]",[],4184.956282934756,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6570,262,50,"[24.171499252319336, 2.763338565826416, 11.070718765258789, 24.244287490844727]",[],268.40168847522364,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6571,262,65,"[21.077455520629883, 3.1243889331817627, 120.92254638671875, 103.87560272216797]",[],12560.902388619725,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6572,262,62,"[0.0, 16.458267211914062, 45.20310974121094, 86.6578140258789]",[],3917.2026773452526,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6573,262,50,"[20.497512817382812, 1.527630090713501, 11.216869354248047, 25.708839416503906]",[],288.3726929842669,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6574,262,17,"[75.05470275878906, 2.357780694961548, 65.15945434570312, 72.73986053466797]",[],4739.68962162151,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6575,262,63,"[99.4520034790039, 2.5159921646118164, 42.00818634033203, 63.87958526611328]",[],2683.465521202015,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6576,262,63,"[1.8734793663024902, 12.78291130065918, 89.16754150390625, 87.69459533691406]",[],7819.511469372548,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6577,262,51,"[0.6979430317878723, 0.36230605840682983, 26.08254051208496, 25.344390869140625]",[],661.0461015984765,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6578,262,46,"[22.544614791870117, 1.8094133138656616, 20.390180587768555, 25.390663146972656]",[],517.7202068099723,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6579,262,51,"[79.62126159667969, 59.54811477661133, 60.209564208984375, 36.11201095581055]",[],2174.2884423594223,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6580,262,73,"[80.70966339111328, 47.56037139892578, 59.470481872558594, 53.24811553955078]",[],3166.6910899427603,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6581,262,84,"[105.0705337524414, 42.80277633666992, 33.723899841308594, 21.088027954101562]",[],711.1705425748369,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6582,262,41,"[78.63545989990234, 48.333003997802734, 62.49622344970703, 54.37784957885742]",[],3398.410237994831,1634018000745_Sofa Set 321 id901 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6583,263,62,"[126.89220428466797, 25.011247634887695, 15.107795715332031, 44.559898376464844]",[],673.2018417675863,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6584,263,62,"[90.7388916015625, 27.246849060058594, 41.55699157714844, 42.228736877441406]",[],1754.8992627294501,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6585,263,64,"[40.79421615600586, 0.41775622963905334, 35.77231979370117, 11.485173225402832]",[],410.85128950516446,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6586,263,64,"[37.37434768676758, 0.0, 45.00837326049805, 27.74782371520996]",[],1248.8844069406696,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6587,263,62,"[34.12417221069336, 10.965546607971191, 39.68452072143555, 31.223220825195312]",[],1239.0785538274213,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6588,263,64,"[60.773563385009766, 0.43418222665786743, 19.049571990966797, 27.476722717285156]",[],523.4198074787564,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6589,263,15,"[31.761756896972656, 8.287726402282715, 44.02790069580078, 34.99161148071289]",[],1540.6071954588697,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6590,263,62,"[32.601497650146484, 13.862835884094238, 15.671630859375, 29.692825317382812]",[],465.33499754592776,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6591,263,67,"[2.896376371383667, 41.60076141357422, 88.7637939453125, 63.44538879394531]",[],5631.6534176860005,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6592,263,67,"[15.84005069732666, 42.385047912597656, 89.66864013671875, 9.175098419189453]",[],822.7185983692762,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6593,263,15,"[83.11766052246094, 43.666805267333984, 20.9239501953125, 17.689281463623047]",[],370.12964433571324,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6594,263,62,"[86.46100616455078, 15.715055465698242, 22.086647033691406, 15.770259857177734]",[],348.31216309507727,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6595,263,63,"[86.37981414794922, 26.982866287231445, 44.784217834472656, 35.866302490234375]",[],1606.2443036397453,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6596,263,15,"[19.24493980407715, 45.430843353271484, 63.514732360839844, 60.878170013427734]",[],3866.6606750205683,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6597,263,62,"[93.70924377441406, 41.92774963378906, 14.815818786621094, 12.713882446289062]",[],188.36657839862164,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6598,263,86,"[62.6113166809082, 9.138178825378418, 15.558979034423828, 18.31778335571289]",[],285.0060071886546,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6599,263,62,"[2.221290349960327, 20.127750396728516, 43.081787109375, 82.52455139160156]",[],3555.305154349655,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6600,263,62,"[1.2165907621383667, 30.236337661743164, 16.826641082763672, 56.06230926513672]",[],943.340356275352,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6601,263,15,"[92.67654418945312, 42.6399040222168, 14.681983947753906, 17.888092041015625]",[],262.6326802021358,1634026237437_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
